id_doc;original_name
Ner_Varios_098;Madrid
Ner_Varios_098;Sivilla
Ner_Varios_099;España
Ner_Varios_099;barrio de Pescadores
Ner_Varios_099;Barcelona
Ner_Varios_100;Herodes
Ner_Varios_101;Roma
Ner_Varios_103;Orina
Ner_Varios_103;Orella
Ner_Varios_103;islas Filipinas
Ner_Varios_103;Sant Antoni
Ner_Varios_103;Tarragona
Ner_Varios_103;Bésamelanca
Ner_Varios_103;Fraga
Ner_Varios_103;Escorial
Ner_Varios_103;Sevilla
Ner_Varios_103;Valencia
Ner_Varios_103;Zaragoza
Ner_Varios_104;Verdú
Ner_Varios_104;Nadal
Ner_Varios_107;Moscou
Ner_Varios_108;Habana
Ner_Varios_108;Habana
Ner_Varios_110;Belen
Ner_Varios_110;Judá
Ner_Varios_110;Jordan
Ner_Varios_110;Sabaoth
Ner_Varios_110;Sion
Ner_Varios_111;CUBA
Ner_Varios_111;Isla de Cuba
Ner_Varios_111;Isla de Cuba
Ner_Varios_111;España
Ner_Varios_111;España
Ner_Varios_111;Cuba
Ner_Varios_111;España
Ner_Varios_111;Cuba
Ner_Varios_111;Madrid
Ner_Varios_111;Andalucía
Ner_Varios_113;CUBA
Ner_Varios_113;España
Ner_Varios_113;Cuba
Ner_Varios_113;Cuba
Ner_Varios_113;España
Ner_Varios_113;Buenos Aires
Ner_Varios_113;Rio Janciro
Ner_Varios_113;Brasil
Ner_Varios_113;Cuba
Ner_Varios_113;España
Ner_Varios_113;Logroño
Ner_Varios_113;Aragón
Ner_Varios_113;España
Ner_Varios_113;Aragón
Ner_Varios_113;Cataluña
Ner_Varios_113;Aragón
Ner_Varios_113;Valencia
Ner_Varios_114;Guantánamo
Ner_Varios_114;Isla de Cuba
Ner_Varios_114;Catalá
Ner_Varios_114;Cuba
Ner_Varios_114;Aragón
Ner_Varios_114;Calatayut
Ner_Varios_114;Catalunya
Ner_Varios_114;Riudecanyas
Ner_Varios_114;Tarragona
Ner_Varios_114;España
Ner_Varios_114;Cataluña
Ner_Varios_114;Espanya
Ner_Varios_115;Flandes
Ner_Varios_115;Rambla
Ner_Varios_116;Francia
Ner_Varios_116;Paris
Ner_Varios_116;Paris
Ner_Varios_116;Francia
Ner_Varios_117;Galicia
Ner_Varios_117;Atlántico
Ner_Varios_117;España
Ner_Varios_117;Madrid
Ner_Varios_117;Madrid
Ner_Varios_117;Madrid
Ner_Varios_117;Cárcel Modelo
Ner_Varios_119;BARCELONA
Ner_Varios_119;Hospital General
Ner_Varios_119;Barcelona
Ner_Varios_119;Barcelona
Ner_Varios_121;Sivilla
Ner_Varios_121;Sivilla
Ner_Varios_121;Triana
Ner_Varios_121;Sivilla
Ner_Varios_121;Alcarzar
Ner_Varios_121;Napoles
Ner_Varios_121;Ingalaterra
Ner_Varios_121;Gran Bretaña
Ner_Varios_121;Irlanda
Ner_Varios_121;Madrid
Ner_Varios_121;Sivilla
Ner_Varios_121;Sivilla
Ner_Varios_121;Sivilla
Ner_Varios_121;Triana
Ner_Varios_121;Sivilla
Ner_Varios_121;Alcarzar
Ner_Varios_121;Napoles
Ner_Varios_121;Ingalaterra
Ner_Varios_121;Gran Bretaña
Ner_Varios_121;Irlanda
Ner_Varios_121;Madrid
Ner_Varios_121;Sivilla
Ner_Varios_122;Barcelona
Ner_Varios_122;Penját
Ner_Varios_122;Pilát
Ner_Varios_122;Fermalasa
Ner_Varios_122;Miláns
Ner_Varios_124;Lopez
Ner_Varios_126;Palencia
Ner_Varios_127;España
Ner_Varios_127;España
Ner_Varios_127;Vuecencia
Ner_Varios_128;Cardona
Ner_Varios_128;Barcelona
Ner_Varios_128;S . Pedro
Ner_Varios_130;Sevilla
Ner_Varios_130;Castilla
Ner_Varios_130;Igualada
Ner_Varios_130;Lóndres
Ner_Varios_130;Perellada
Ner_Varios_130;Onteniente
Ner_Varios_130;Figuera
Ner_Varios_130;Brasil
Ner_Varios_130;Venecia
Ner_Varios_130;Casino
Ner_Varios_130;Madrid
Ner_Varios_130;Guayaquil
Ner_Varios_130;Valls
Ner_Varios_130;Galicia
Ner_Varios_130;Canadá
Ner_Varios_130;Nilo
Ner_Varios_130;Pamfilo
Ner_Varios_130;Suez
Ner_Varios_130;Gibraltar
Ner_Varios_130;Mosan-Vique
Ner_Varios_130;Tenerife
Ner_Varios_130;D . Fradrique
Ner_Varios_130;China
Ner_Varios_130;Guadarrama
Ner_Varios_130;Valladolid
Ner_Varios_130;Valencia
Ner_Varios_130;Bahama
Ner_Varios_130;Aljama
Ner_Varios_130;London
Ner_Varios_130;Beleu
Ner_Varios_130;Polonia
Ner_Varios_130;Bolonia
Ner_Varios_130;Sajonia
Ner_Varios_130;Paris
Ner_Varios_130;Francia
Ner_Varios_130;Loyola
Ner_Varios_130;Prusia
Ner_Varios_130;Europa
Ner_Varios_130;Ungría
Ner_Varios_130;monte Bonastre
Ner_Varios_130;Puerto-Real
Ner_Varios_130;Pamparga
Ner_Varios_130;Sambuarga
Ner_Varios_130;Manila
Ner_Varios_130;Sevilla
Ner_Varios_130;Madrid
Ner_Varios_130;Besós
Ner_Varios_130;Vendrell
Ner_Varios_130;Vell-lloch
Ner_Varios_130;valle de Josafat
Ner_Varios_130;Castilla
Ner_Varios_130;Mascalbó
Ner_Varios_130;Constantinopla
Ner_Varios_130;Mahon
Ner_Varios_130;Pisa
Ner_Varios_130;Lóndres
Ner_Varios_130;Villini
Ner_Varios_130;Venecia
Ner_Varios_130;Rusia
Ner_Varios_130;Duribó
Ner_Varios_130;Banbonetre
Ner_Varios_130;Madrid
Ner_Varios_130;Tracia
Ner_Varios_131;MADRID
Ner_Varios_131;Italia
Ner_Varios_131;Rusia
Ner_Varios_131;Alemania
Ner_Varios_131;España
Ner_Varios_131;Madrid
Ner_Varios_131;Almansa
Ner_Varios_131;Valladolid
Ner_Varios_131;Granada
Ner_Varios_131;Cadiz
Ner_Varios_131;Sevilla
Ner_Varios_131;Valencia
Ner_Varios_131;Madrid
Ner_Varios_131;Madrid
Ner_Varios_131;Madrid
Ner_Varios_131;café de los Paletos
Ner_Varios_131;Madrid
Ner_Varios_131;Madrid
Ner_Varios_131;Madrid
Ner_Varios_132;Montserrat
Ner_Varios_132;Montserrat
Ner_Varios_132;Montserrat
Ner_Varios_132;Vilaseca
Ner_Varios_132;Roma
Ner_Varios_132;Reus
Ner_Varios_132;Flíx
Ner_Varios_132;Castellvell
Ner_Varios_132;Reus
Ner_Varios_132;Reus
Ner_Varios_132;Reus
Ner_Varios_133;Córdoba
Ner_Varios_133;Sierra-Morena
Ner_Varios_133;Córdoba
Ner_Varios_133;Sierra-Morena
Ner_Varios_133;Córdoba
Ner_Varios_133;Carpio
Ner_Varios_133;Utre
Ner_Varios_133;Antequera
Ner_Varios_133;España
Ner_Varios_133;Córdoba
Ner_Varios_133;Córdoba
Ner_Varios_133;Córdoba
Ner_Varios_133;Córdoba
Ner_Varios_134;Granada
Ner_Varios_134;Páscna
Ner_Varios_134;Trapaza
Ner_Varios_134;España
Ner_Varios_134;Salerno
Ner_Varios_134;Florencia
Ner_Varios_134;Tinacria
Ner_Varios_134;España
Ner_Varios_134;Alhambra
Ner_Varios_136;Córdoba
Ner_Varios_136;Córdoba
Ner_Varios_136;Córdoba
Ner_Varios_136;Ventas del Carpio
Ner_Varios_136;Utrera
Ner_Varios_136;Antequera
Ner_Varios_136;España
Ner_Varios_136;Córdoba
Ner_Varios_136;Córdoba
Ner_Varios_136;Córdoba
Ner_Varios_136;Córdoba
Ner_Varios_137;Sierra-Morena
Ner_Varios_137;Javalquinto
Ner_Varios_137;Ciudad Rodrigo
Ner_Varios_137;Ciudad Rodrigo
Ner_Varios_138;Audujar
Ner_Varios_138;Andujar
Ner_Varios_139;España
Ner_Varios_139;Sevillano
Ner_Varios_139;Lagartera
Ner_Varios_139;Lagartera
Ner_Varios_139;Talavera
Ner_Varios_139;Lagartera
Ner_Varios_139;Lagartera
Ner_Varios_139;Talavera
Ner_Varios_139;Toledo
Ner_Varios_139;Lagartera
Ner_Varios_139;Lagartera
Ner_Varios_139;Talavera
Ner_Varios_139;Lagartera
Ner_Varios_139;Lagartera
Ner_Varios_139;Talavera
Ner_Varios_140;Sevilla
Ner_Varios_140;Cuenca
Ner_Varios_140;Barcelona
Ner_Varios_140;Genova
Ner_Varios_140;Gibraltar
Ner_Varios_140;de
Ner_Varios_140;Madrid
Ner_Varios_140;Andujar
Ner_Varios_140;Sierra Morena
Ner_Varios_140;Almagro
Ner_Varios_140;Villa Manrique
Ner_Varios_145;Sevilla
Ner_Varios_145;Badajoz
Ner_Varios_145;Córdoba
Ner_Varios_145;Cataluña
Ner_Varios_145;Roma
Ner_Varios_145;Japon
Ner_Varios_145;Flandes
Ner_Varios_145;España
Ner_Varios_146;Madrid
Ner_Varios_146;Prado
Ner_Varios_147;Roma
Ner_Varios_147;Francia
Ner_Varios_147;España
Ner_Varios_147;Francia
Ner_Varios_147;Francia
Ner_Varios_147;España
Ner_Varios_149;España
Ner_Varios_149;Cádis
Ner_Varios_149;Isla
Ner_Varios_149;Barselona
Ner_Varios_149;Tarragona
Ner_Varios_149;España
Ner_Varios_149;España
Ner_Varios_150;Ronda
Ner_Varios_150;Málaga
Ner_Varios_150;Vegé
Ner_Varios_150;Estremadura
Ner_Varios_150;Lisboa
Ner_Varios_150;Andalucía
Ner_Varios_150;Guardamar
Ner_Varios_150;Abanilla
Ner_Varios_150;Castilla
Ner_Varios_150;Ballecas
Ner_Varios_150;Majada
Ner_Varios_150;Gijona
Ner_Varios_150;Ronda
Ner_Varios_150;Gibraltar
Ner_Varios_150;Sevilla
Ner_Varios_150;Villena
Ner_Varios_150;Altamar
Ner_Varios_150;América
Ner_Varios_150;Carabaca
Ner_Varios_150;Orihuela
Ner_Varios_150;Malaga
Ner_Varios_150;Elda
Ner_Varios_150;Monforte
Ner_Varios_150;Montagudo
Ner_Varios_150;Norte
Ner_Varios_150;Petrel
Ner_Varios_150;Belen
Ner_Varios_150;Alicante
Ner_Varios_150;Alcoy
Ner_Varios_150;Mancha
Ner_Varios_150;Cariñena
Ner_Varios_150;Carcagente
Ner_Varios_150;Torrente
Ner_Varios_150;Elche
Ner_Varios_150;Fuente de Espino
Ner_Varios_150;Ribera
Ner_Varios_150;Cuenca
Ner_Varios_150;Vera
Ner_Varios_150;Cariñena
Ner_Varios_150;Benavente
Ner_Varios_150;Foyos
Ner_Varios_150;Mogente
Ner_Varios_150;Gijona
Ner_Varios_150;Carcagente
Ner_Varios_150;Manresa
Ner_Varios_150;Mancha
Ner_Varios_150;Estremadura
Ner_Varios_150;Gandía
Ner_Varios_150;Torrente
Ner_Varios_150;Santander
Ner_Varios_150;Logroño
Ner_Varios_150;Sierra
Ner_Varios_150;Triana
Ner_Varios_150;Elche
Ner_Varios_152;España
Ner_Varios_152;calle Bernardo del Carpio
Ner_Varios_152;Morales del Rey
Ner_Varios_152;Pedrajas
Ner_Varios_152;Morales
Ner_Varios_152;Sevilla
Ner_Varios_152;San Francisco
Ner_Varios_152;Cataluña
Ner_Varios_152;Berga
Ner_Varios_152;Huelva
Ner_Varios_152;España
Ner_Varios_152;Flores
Ner_Varios_152;Barcelona
Ner_Varios_152;España
Ner_Varios_152;España
Ner_Varios_152;Madrid
Ner_Varios_152;Santa Cruz
Ner_Varios_152;Habana
Ner_Varios_152;Méjico
Ner_Varios_153;Loreto
Ner_Varios_153;Belén
Ner_Varios_153;Belén
Ner_Varios_153;Belén
Ner_Varios_154;letania
Ner_Varios_155;Belén
Ner_Varios_155;Belén
Ner_Varios_155;Belén
Ner_Varios_155;Belén
Ner_Varios_155;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_156;Belén
Ner_Varios_157;Tarifa
Ner_Varios_157;España
Ner_Varios_157;Tarifa
Ner_Varios_157;Castilla
Ner_Varios_157;Tarifa
Ner_Varios_157;Castilla
Ner_Varios_157;Leon
Ner_Varios_157;Tarifa
Ner_Varios_157;Tarifa
Ner_Varios_157;Tarifa
Ner_Varios_158;Cuba
Ner_Varios_160;Canarias
Ner_Varios_160;Canarias
Ner_Varios_160;Puerto
Ner_Varios_160;Canarias
Ner_Varios_161;Berzocana,provincia
Ner_Varios_161;Cáceresen
Ner_Varios_161;Cáceres
Ner_Varios_161;sierra de Guadalupe
Ner_Varios_161;España
Ner_Varios_161;Berzocana
Ner_Varios_161;Logrosán
Ner_Varios_161;Cáceres
Ner_Varios_162;Turquía
Ner_Varios_162;Rusia
Ner_Varios_162;Europa
Ner_Varios_162;Rusia
Ner_Varios_162;Turquía
Ner_Varios_162;Moldavia
Ner_Varios_162;Valachia
Ner_Varios_162;Europa
Ner_Varios_162;Viena
Ner_Varios_162;Francia
Ner_Varios_162;Inglaterra
Ner_Varios_162;Occidente
Ner_Varios_162;Francia
Ner_Varios_162;Inglaterra
Ner_Varios_162;Danubio
Ner_Varios_162;Kalafat
Ner_Varios_162;Rusia
Ner_Varios_162;Kalafat
Ner_Varios_162;Constantinopla
Ner_Varios_162;Rusia
Ner_Varios_162;Alemania
Ner_Varios_163;España
Ner_Varios_164;España
Ner_Varios_164;Europa
Ner_Varios_164;España
Ner_Varios_164;Francia
Ner_Varios_164;Madrid
Ner_Varios_164;España
Ner_Varios_164;Madrid
Ner_Varios_164;España
Ner_Varios_164;España
Ner_Varios_164;Zaragoza
Ner_Varios_164;Sós
Ner_Varios_164;Europa
Ner_Varios_164;España
Ner_Varios_164;España
Ner_Varios_164;Casablanca
Ner_Varios_164;Buenavista
Ner_Varios_164;Zaragoza
Ner_Varios_168;Antioqnia
Ner_Varios_168;Tiro
Ner_Varios_168;Samaria
Ner_Varios_168;Egipto
Ner_Varios_168;Siria
Ner_Varios_168;Reynos
Ner_Varios_168;Israel
Ner_Varios_168;Tigris
Ner_Varios_168;Siria
Ner_Varios_169;Mégico
Ner_Varios_169;Habana
Ner_Varios_169;Flandes
Ner_Varios_169;Francia
Ner_Varios_169;Gibraltar
Ner_Varios_169;España
Ner_Varios_170;Valencia,y
Ner_Varios_170;Valencia
Ner_Varios_170;Valencia
Ner_Varios_170;Cartagena
Ner_Varios_170;Reyno de
Ner_Varios_170;Cataluña
Ner_Varios_170;Barcelona
Ner_Varios_170;Roma
Ner_Varios_170;Roma
Ner_Varios_170;España
Ner_Varios_170;Alicante
Ner_Varios_170;España
Ner_Varios_170;Alicante
Ner_Varios_170;Roma
Ner_Varios_170;Roma
Ner_Varios_170;Alicante
Ner_Varios_170;Valencia
Ner_Varios_170;Valencia
Ner_Varios_170;Cartagena
Ner_Varios_170;Cartagena
Ner_Varios_170;Valencia
Ner_Varios_170;Valencia
Ner_Varios_170;Valencia
Ner_Varios_170;Cartagena
Ner_Varios_171;San Anton
Ner_Varios_172;Europa
Ner_Varios_172;Barcelona
Ner_Varios_172;Paris
Ner_Varios_172;Madrit
Ner_Varios_173;BARCELONA
Ner_Varios_173;Ripoll
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_174;Andalucía
Ner_Varios_174;Barcelona
Ner_Varios_174;Villafranca
Ner_Varios_174;Laberinto
Ner_Varios_174;Salou
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_174;Ampurdan
Ner_Varios_174;Fraga
Ner_Varios_174;Barcelona
Ner_Varios_174;Barcelona
Ner_Varios_175;Barcelona
Ner_Varios_175;Rius
Ner_Varios_175;Taulet
Ner_Varios_175;Fontrodona
Ner_Varios_175;Fontrodona
Ner_Varios_175;Barcelona
Ner_Varios_175;Fontrodona
Ner_Varios_176;Parca
Ner_Varios_177;España
Ner_Varios_177;Russia
Ner_Varios_177;Portugal
Ner_Varios_178;KRAKATOA
Ner_Varios_178;AUGER,TJERINGEN
Ner_Varios_178;TELOGBETONG
Ner_Varios_178;SUMATRA
Ner_Varios_178;JAVA
Ner_Varios_178;Sumatra
Ner_Varios_178;Java
Ner_Varios_178;Sonda
Ner_Varios_178;Batavia
Ner_Varios_178;Java
Ner_Varios_178;Batavia
Ner_Varios_178;Tgeringen
Ner_Varios_178;Tolokbeton
Ner_Varios_178;Auger
Ner_Varios_178;Krakatoa
Ner_Varios_178;Auger
Ner_Varios_178;Batavia
Ner_Varios_178;Java
Ner_Varios_178;Sonda
Ner_Varios_178;Krakatoa
Ner_Varios_178;Krakatoa
Ner_Varios_179;BARCELONA,CASTANYAS
Ner_Varios_179;Barcelomaun
Ner_Varios_180;Madrid
Ner_Varios_181;. Vicente
Ner_Varios_181;Alicante
Ner_Varios_181;San Vicente
Ner_Varios_181;Alicante
Ner_Varios_181;Francia
Ner_Varios_182;Roma
Ner_Varios_182;Nápoles
Ner_Varios_182;Roma
Ner_Varios_182;Mesina
Ner_Varios_182;Roma
Ner_Varios_182;Roma
Ner_Varios_182;Carmelo
Ner_Varios_183;Barcelona
Ner_Varios_183;Ulldecona
Ner_Varios_185;Belén
Ner_Varios_185;Oriente
Ner_Varios_187;Nazaret
Ner_Varios_187;Nazareth
Ner_Varios_187;Israel
Ner_Varios_187;La Fleca
Ner_Varios_187;Juan Grau Gené
Ner_Varios_187;calle Aleus
Ner_Varios_188;Barcelona
Ner_Varios_190;Churiana
Ner_Varios_190;BARCELONA
Ner_Varios_190;F . Vallés
Ner_Varios_190;calle del Pino
Ner_Varios_191;Puebla
Ner_Varios_191;Méjico
Ner_Varios_191;Aqueronte
Ner_Varios_191;Oriente
Ner_Varios_192;Catalunya
Ner_Varios_192;Sellé
Ner_Varios_193;Sierra Morena
Ner_Varios_193;Sierra Morena
Ner_Varios_193;Andalucia
Ner_Varios_193;Melilla
Ner_Varios_193;Sie
Ner_Varios_193;Morena
Ner_Varios_193;Paseo de Gracia
Ner_Varios_194;Valls
Ner_Varios_194;Barcelona
Ner_Varios_194;Europa
Ner_Varios_194;Europa
Ner_Varios_194;Europa
Ner_Varios_194;Europa
Ner_Varios_194;Barcelona
Ner_Varios_194;Europa
Ner_Varios_194;Campana de Gracia
Ner_Varios_194;Tosquellas
Ner_Varios_194;Zamora
Ner_Varios_195;Reus
Ner_Varios_195;Tosquellas
Ner_Varios_195;Sta . Ana
Ner_Varios_196;Andalucia
Ner_Varios_196;Granada
Ner_Varios_196;Aragon
Ner_Varios_196;Perú
Ner_Varios_197;España
Ner_Varios_197;Turquía
Ner_Varios_197;España
Ner_Varios_197;Turquía
Ner_Varios_197;Aragón
Ner_Varios_197;Arag5n
Ner_Varios_197;Cataluña
Ner_Varios_197;Zaaragoza
Ner_Varios_197;Ebro
Ner_Varios_197;Cataluña
Ner_Varios_197;Gerona
Ner_Varios_197;Lérida
Ner_Varios_197;Bordeta
Ner_Varios_197;Barcelona
Ner_Varios_197;Montseny
Ner_Varios_197;San Pedro Mártir
Ner_Varios_197;Montjuich
Ner_Varios_197;Montserrat
Ner_Varios_197;Vich
Ner_Varios_197;Igualada
Ner_Varios_197;Algeciras
Ner_Varios_197;Antillas
Ner_Varios_197;Turquía
Ner_Varios_197;Turquía
Ner_Varios_197;Rusia
Ner_Varios_197;Polonia
Ner_Varios_197;Hungría
Ner_Varios_197;Babilonia
Ner_Varios_197;España
Ner_Varios_197;Lorca
Ner_Varios_197;Barcelona
Ner_Varios_197;Mallorca
Ner_Varios_197;Argeel
Ner_Varios_198;torre de San Juan
Ner_Varios_200;Coruña
Ner_Varios_200;Habana
Ner_Varios_200;Coruña
Ner_Varios_200;Coruña
Ner_Varios_200;Habana
Ner_Varios_201;Manresa
Ner_Varios_202;Habana
Ner_Varios_203;Mabille
Ner_Varios_203;Mabille
Ner_Varios_203;Fransa
Ner_Varios_203;Prusia
Ner_Varios_203;Berlin
Ner_Varios_203;Prusia
Ner_Varios_203;Paris
Ner_Varios_203;Prusia
Ner_Varios_203;París
Ner_Varios_203;Chalons
Ner_Varios_203;Banyeta
Ner_Varios_204;Andalucía
Ner_Varios_204;Triana
Ner_Varios_204;Teatro
Ner_Varios_204;Alcalá
Ner_Varios_205;Oriente
Ner_Varios_206;Valencia
Ner_Varios_206;Lisboa
Ner_Varios_207;Barcelona
Ner_Varios_207;Tivolí
Ner_Varios_207;Orient
Ner_Varios_208;Castilla
Ner_Varios_208;Castilla
Ner_Varios_208;Navarra
Ner_Varios_208;Aragón
Ner_Varios_208;Montpeller
Ner_Varios_208;Haro
Ner_Varios_208;Teruel
Ner_Varios_208;Aragón
Ner_Varios_208;Teruel
Ner_Varios_208;Teruel
Ner_Varios_209;Calvario
Ner_Varios_210;Manresa
Ner_Varios_210;calle de Santa Cruz
Ner_Varios_212;Antioquía
Ner_Varios_212;Atenas
Ner_Varios_212;Argos
Ner_Varios_212;Frigia
Ner_Varios_212;Egipto
Ner_Varios_212;India
Ner_Varios_212;Antioquía
Ner_Varios_212;Antioquía
Ner_Varios_212;Nicomedia
Ner_Varios_212;Roma
Ner_Varios_212;iglesia de Letrán
Ner_Varios_213;Roma
Ner_Varios_213;calle del Hospital
Ner_Varios_213;BARCELONA
Ner_Varios_214;Madrid
Ner_Varios_214;Londres
Ner_Varios_214;Chicago
Ner_Varios_214;Bombay
Ner_Varios_214;Asia
Ner_Varios_214;Melanesia
Ner_Varios_214;Mecronesia
Ner_Varios_214;Magnesia
Ner_Varios_214;Bombay
Ner_Varios_216;Barcelona
Ner_Varios_216;Barcelona
Ner_Varios_216;calle Platerias
Ner_Varios_216;Barce
Ner_Varios_216;Barcelona
Ner_Varios_216;Guadalajara
Ner_Varios_216;Barcelona
Ner_Varios_216;Madrid
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;Madrid
Ner_Varios_216;Ceuta
Ner_Varios_216;Valencia
Ner_Varios_216;Españá
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_216;España
Ner_Varios_218;España
Ner_Varios_218;España
Ner_Varios_218;Aragón
Ner_Varios_218;Aragón
Ner_Varios_218;Aragón
Ner_Varios_218;Aragón
Ner_Varios_218;Zaragoza
Ner_Varios_218;Barcelona
Ner_Varios_218;Zaragoza
Ner_Varios_218;Andalucía
Ner_Varios_218;Aragón
Ner_Varios_218;Ebro
Ner_Varios_218;Aragón
Ner_Varios_218;Santa Engracia
Ner_Varios_218;Aragón
Ner_Varios_218;Zaragoza
Ner_Varios_218;Aragón
Ner_Varios_218;Zaragoza
Ner_Varios_218;España
Ner_Varios_218;España
Ner_Varios_218;Aragón
Ner_Varios_218;Zaragoza
Ner_Varios_218;Aragón
Ner_Varios_218;Zaragoza
Ner_Varios_218;España
Ner_Varios_218;Aragón
Ner_Varios_218;Calatayud
Ner_Varios_218;Zaragoza
Ner_Varios_218;Aragón
Ner_Varios_218;Aragón
Ner_Varios_218;Zaragoza
Ner_Varios_219;Cornudella
Ner_Varios_219;Barcelona
Ner_Varios_219;París
Ner_Varios_219;Rambla
Ner_Varios_219;catalá
Ner_Varios_219;Grecia
Ner_Varios_220;España
Ner_Varios_221;España
Ner_Varios_221;España
Ner_Varios_221;Madrid
Ner_Varios_221;España
Ner_Varios_221;Pardo
Ner_Varios_221;España
Ner_Varios_222;Habana
Ner_Varios_222;Junio
Ner_Varios_222;París
Ner_Varios_224;Europa
Ner_Varios_224;Turia
Ner_Varios_224;Moscovia
Ner_Varios_225;España
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Bilbao
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Castellón
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Aragón
Ner_Varios_225;Valencia
Ner_Varios_225;Francia
Ner_Varios_225;Castilla
Ner_Varios_225;Aragón
Ner_Varios_225;Albufera
Ner_Varios_225;Cataluña
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_225;Valencia
Ner_Varios_226;Panamá
Ner_Varios_226;Panamá
Ner_Varios_226;Panamá
Ner_Varios_226;Panamá
Ner_Varios_226;Panamá
Ner_Varios_226;Panamá
Ner_Varios_226;Panamá
Ner_Varios_227;Habana
Ner_Varios_227;Carcabuey
Ner_Varios_228;Mallorca
Ner_Varios_228;Madrid
Ner_Varios_228;Madrid
Ner_Varios_229;Zarzuela
Ner_Varios_229;Alcalá
Ner_Varios_229;Lavapiés
Ner_Varios_229;Lucrecia
Ner_Varios_229;Lavapiés
Ner_Varios_229;Prao
Ner_Varios_229;Lavapiés
Ner_Varios_229;Seviya
Ner_Varios_230;Porcura
Ner_Varios_230;Filipinas
Ner_Varios_230;Marruecos
Ner_Varios_230;Ubrique
Ner_Varios_230;Chiclana
Ner_Varios_230;Lebrija
Ner_Varios_231;Madriles
Ner_Varios_231;Retiro
Ner_Varios_232;Barcelona
Ner_Varios_232;Barcelona
Ner_Varios_233;Eslaba
Ner_Varios_233;Bilbao
Ner_Varios_233;Madrid
Ner_Varios_233;Valladolid
Ner_Varios_233;Madrid
Ner_Varios_233;Madrid
Ner_Varios_233;Madrid
Ner_Varios_233;Madrid
Ner_Varios_234;calle de Fernando
Ner_Varios_234;Paseo de Colón
Ner_Varios_234;rambla de las Flores
Ner_Varios_234;calle de Aragón
Ner_Varios_235;Sierra-Morena
Ner_Varios_235;Javalquinto
Ner_Varios_235;Ciudad Rodrigo
Ner_Varios_235;Ciudad Rodrigo
Ner_Varios_236;torre de San Juan
Ner_Varios_237;España
Ner_Varios_239;Roma
Ner_Varios_239;Santiago
Ner_Varios_240;España
Ner_Varios_240;Pinto
Ner_Varios_240;Valdemoro
Ner_Varios_240;España
Ner_Varios_240;España
Ner_Varios_240;China
Ner_Varios_240;Pekín
Ner_Varios_240;Habana
Ner_Varios_240;Morro
Ner_Varios_240;China
Ner_Varios_240;Filipinas
Ner_Varios_240;Gibraltar
Ner_Varios_240;Andalucía
Ner_Varios_240;Lorca
Ner_Varios_240;Motril
Ner_Varios_240;España
Ner_Varios_240;España
Ner_Varios_241;Sivilla
Ner_Varios_241;Sivilla
Ner_Varios_241;Triana
Ner_Varios_241;Sivilla
Ner_Varios_241;Alcarzar
Ner_Varios_241;Napoles,Ingalaterra
Ner_Varios_241;Gran Bretaña
Ner_Varios_241;Irlanda
Ner_Varios_241;Madrid
Ner_Varios_241;Sivilla
Ner_Varios_242;Valencia
Ner_Varios_242;Lisboa
Ner_Varios_244;España
Ner_Varios_244;España
Ner_Varios_244;Valencia
Ner_Varios_244;Cartagena
Ner_Varios_244;Galicia
Ner_Varios_244;Aragon
Ner_Varios_244;Andalucía
Ner_Varios_245;Saldoni
Ner_Varios_245;Saldoni
Ner_Varios_245;Saldoni
Ner_Varios_246;Saldoni
Ner_Varios_246;Saldoni
Ner_Varios_246;Eugropa
Ner_Varios_246;Espanya
Ner_Varios_246;Fortalesa
Ner_Varios_246;Fortalesa
Ner_Varios_246;Montjuich
Ner_Varios_246;Adarassanas
